property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
house,ansals palam vihar,sector 2,2.68,17212.588310854208,4.0,3.0,2,3.0,Moderately Old,1557.0,0,0,1,0,0,2,74
house,hero homes,sector 104,1.95,21195.652173913044,3.0,5.0,3+,2.0,Moderately Old,920.0,0,0,0,0,0,0,64
flat,signature global park,sohna road,0.91,5691.056910569106,3.0,3.0,3,1.0,Relatively New,1599.0,0,0,0,1,0,0,165
flat,bestech park view ananda,sector 81,1.45,10724.852071005917,3.0,2.0,3+,3.0,Relatively New,1352.0,0,0,0,0,1,0,45
flat,gls arawali homes,sohna road,0.3,5725.1908396946565,2.0,2.0,2,4.0,Relatively New,524.0,0,0,0,0,0,1,120
flat,shree vardhman victoria,sector 70,1.62,10609.037328094304,3.0,3.0,3,9.0,Relatively New,1527.0,0,1,0,0,0,0,96
flat,puri diplomatic greens,sector 111,2.58,11727.272727272728,3.0,4.0,2,9.0,Relatively New,2200.0,0,1,0,0,0,0,101
flat,pioneer araya,sector 62,8.35,21565.0826446281,4.0,6.0,3,16.0,Relatively New,3872.0,0,1,0,1,0,0,153
flat,sbtl caladium,sector 109,1.7,7381.676074685193,3.0,3.0,3+,9.0,Relatively New,2303.0,0,1,0,0,0,0,159
flat,ss the leaf,sector 85,1.2,8086.253369272237,2.0,2.0,3,12.0,Relatively New,1484.0,0,0,0,0,0,2,157
flat,smart world orchard,sector 61,2.2,12783.265543288786,3.0,3.0,2,4.0,New Property,1721.0,0,0,0,0,0,0,152
house,independent,sector 4,0.4,80000.0,1.0,1.0,0,1.0,Moderately Old,50.0,0,0,0,0,0,0,0
flat,ramprastha the edge towers,sector 37d,0.75,5319.148936170212,2.0,2.0,3,19.0,Moderately Old,1410.0,0,0,0,0,0,0,63
flat,bestech park view grand spa,sector 81,4.5,11838.989739542225,4.0,6.0,3+,17.0,Relatively New,3801.0,0,1,0,0,0,2,44
flat,gls avenue 51,sector 92,0.42,6392.6940639269405,2.0,2.0,1,4.0,Relatively New,657.0,1,0,0,1,0,2,42
house,emaar mgf marbella,sector 66,1.5,42857.142857142855,5.0,5.0,3,2.0,Relatively New,350.0,0,0,0,0,0,2,22
flat,unitech vistas,sector 70,9.0,57507.987220447285,3.0,3.0,0,7.0,Relatively New,1565.0,0,0,0,0,0,0,0
flat,ramsons kshitij,sector 95,0.19,532.3620061641916,1.0,1.0,1,14.0,Relatively New,3569.0,0,0,0,0,0,0,49
flat,shapoorji pallonji joyville,sector 102,1.1,12021.857923497268,2.0,2.0,1,7.0,Relatively New,915.0,0,0,0,0,0,0,0
flat,the close north,sector 50,2.97,11423.076923076924,3.0,3.0,3+,8.0,Moderately Old,2600.0,0,1,0,0,0,2,174
flat,the close north,sector 50,2.7,11455.239711497667,3.0,3.0,3+,3.0,Moderately Old,2357.0,0,1,0,0,0,0,117
flat,tulip violet,sector 69,1.52,10644.257703081232,3.0,3.0,2,4.0,Relatively New,1428.0,0,0,0,1,0,2,156
flat,ireo uptown,sector 66,1.5,11278.195488721805,2.0,3.0,3,1.0,Relatively New,1330.0,0,1,0,0,1,2,79
flat,signature global solera,sector 107,0.28,5156.537753222837,2.0,2.0,2,11.0,Relatively New,543.0,0,0,0,0,0,0,45
flat,experion the heartsong,sector 108,1.02,7950.116913484022,2.0,3.0,3,4.0,Relatively New,1283.0,1,0,0,0,0,0,112
flat,m3m crown,sector 111,4.67,15281.413612565446,4.0,4.0,3+,8.0,Under Construction,3056.0,0,0,0,0,0,0,73
flat,dlf the ultima,sector 81,2.21,11749.069643806486,3.0,3.0,3+,3.0,Relatively New,1881.0,0,1,0,0,0,1,149
flat,umang winter hills,sector 77,0.75,6578.9473684210525,2.0,2.0,2,8.0,Relatively New,1140.0,0,0,1,0,0,2,102
flat,indiabulls centrum park,sector 103,2.45,9415.833973866256,4.0,4.0,3,11.0,Relatively New,2602.0,1,1,1,1,0,0,38
flat,the rama apartment cghs,sector 43,2.5,9184.423218221895,4.0,4.0,3+,4.0,Moderately Old,2722.0,0,1,0,0,0,0,26
flat,eden landmark,manesar,0.5,3846.153846153846,2.0,2.0,0,7.0,Under Construction,1300.0,0,0,0,0,0,0,0
flat,tulip violet,sector 69,1.7,9423.50332594235,4.0,4.0,2,10.0,Relatively New,1804.0,1,1,1,1,0,0,174
flat,shree kirpalu gi sector 52,sector 52,1.45,8055.555555555556,3.0,3.0,3+,7.0,Relatively New,1800.0,0,0,0,0,1,2,108
house,independent,sector 28,4.5,125000.0,4.0,4.0,0,4.0,Relatively New,360.0,0,0,0,0,0,0,0
house,independent,sector 45,10.0,30864.197530864196,6.0,6.0,3+,4.0,Moderately Old,3240.0,1,1,1,1,0,2,70
flat,ss almeria,sector 84,1.48,9113.300492610837,3.0,3.0,2,1.0,New Property,1624.0,0,1,1,0,0,2,139
house,independent,sector 56,4.0,26613.43978709248,4.0,4.0,3+,2.0,Relatively New,1503.0,0,0,0,0,0,2,24
house,independent,sector 14,5.5,16975.30864197531,5.0,4.0,2,2.0,Old Property,3240.0,1,0,0,0,0,0,27
flat,ats triumph,sector 104,2.63,8906.197087707416,4.0,4.0,3+,21.0,Relatively New,2953.0,0,1,0,0,0,2,161
house,independent,sector 2,1.15,174242.42424242425,3.0,3.0,2,2.0,Old Property,66.0,0,0,0,0,0,2,32
flat,experion the heartsong,sector 108,1.68,12553.33298462964,3.0,3.0,3+,4.0,Relatively New,1338.29,1,1,0,0,0,2,86
flat,antriksh heights,sector 84,0.88,5326.876513317191,3.0,3.0,3,16.0,Relatively New,1652.0,0,0,0,1,0,0,67
flat,experion windchants,sector 112,4.75,13950.07342143906,3.0,5.0,3+,4.0,Relatively New,3405.0,0,1,0,0,0,2,42
house,independent,sector 21,0.6,55555.555555555555,8.0,3.0,2,3.0,Old Property,108.0,0,0,0,0,0,0,0
flat,ss the leaf,sector 85,1.58,7094.746295464751,3.0,4.0,3,8.0,Relatively New,2227.0,0,1,0,0,0,0,159
flat,m3m skywalk,sector 74,1.6,12578.616352201258,2.0,2.0,2,28.0,New Property,1272.0,0,0,0,0,0,0,15
flat,sare green parc 2,sector 92,1.07,5245.098039215686,4.0,3.0,3,10.0,Under Construction,2040.0,1,1,0,0,0,0,86
flat,godrej frontier,sector 80,1.1,6962.025316455696,3.0,3.0,3,8.0,Moderately Old,1580.0,0,1,0,0,0,0,111
flat,signature global city 63a,sector 63a,2.0,12987.012987012988,3.0,3.0,2,1.0,Under Construction,1540.0,0,0,0,0,0,0,36
flat,indiabulls enigma,sector 110,3.4,11049.723756906078,4.0,5.0,3,3.0,Relatively New,3077.0,0,1,1,0,0,0,90
flat,ansal heights,sector 92,0.72,4235.294117647059,3.0,3.0,3,9.0,Relatively New,1700.0,0,1,0,0,0,0,49
house,independent,sector 57,6.21,23000.0,6.0,6.0,3+,4.0,Old Property,2700.0,1,1,1,1,0,0,52
house,dlf city phase 1,sector 26,5.5,30555.555555555555,4.0,4.0,3,2.0,Moderately Old,1800.0,1,1,0,1,0,0,69
flat,tulip violet,sector 69,1.6,11204.481792717086,3.0,3.0,2,0.0,Relatively New,1428.0,0,0,0,1,0,0,166
flat,vatika xpressions,sector 88b,0.92,6814.814814814815,2.0,2.0,3,3.0,New Property,1350.0,0,0,0,0,0,0,26
flat,ats kocoon,sector 109,1.6,10322.58064516129,3.0,3.0,3,10.0,Relatively New,1550.0,0,0,0,0,0,0,86
flat,vatika city homes,sector 83,1.05,7152.58855585831,3.0,3.0,3,8.0,Moderately Old,1468.0,0,0,0,1,0,2,103
flat,sanskriti apartment,sector 10a,1.1,6001.091107474086,3.0,3.0,3,2.0,Moderately Old,1833.0,0,0,0,0,0,0,22
flat,ats triumph,sector 104,4.45,6161.728053170867,4.0,5.0,3+,27.0,Relatively New,7222.0,0,0,0,0,0,0,110
flat,ss the leaf,sector 85,2.1,10365.251727541954,3.0,4.0,3+,6.0,Relatively New,2026.0,0,1,0,0,0,0,156
flat,sidhartha ncr one phase,sector 95,0.6,4800.0,2.0,2.0,3,10.0,Relatively New,1250.0,0,0,0,0,0,0,0
house,ganpati heights apartment,sector 13,1.25,108695.65217391304,10.0,6.0,2,3.0,Old Property,115.0,0,0,0,0,1,0,7
flat,emaar mgf emerald floors premier,sector 65,2.35,14242.424242424242,3.0,3.0,3,2.0,Relatively New,1650.0,1,1,0,0,0,0,158
flat,gls arawali homes,sohna road,0.29,5430.711610486891,2.0,2.0,2,9.0,Relatively New,534.0,0,0,0,0,0,0,55
flat,m3m woodshire,sector 107,1.4,6551.240056153486,3.0,4.0,3+,6.0,Relatively New,2137.0,0,1,0,0,0,0,117
flat,unitech the residences,sector 33,1.1,10000.0,2.0,2.0,3,9.0,Moderately Old,1100.0,0,0,0,0,0,2,44
flat,tata primanti,sector 72,3.4,15560.640732265447,3.0,4.0,3+,9.0,Moderately Old,2185.0,0,1,0,0,0,0,38
flat,supertech hues,sector 68,0.8,6779.661016949152,2.0,2.0,3+,14.0,New Property,1180.0,0,0,0,0,0,2,26
flat,rof ananda,sector 95,0.31,5081.9672131147545,2.0,2.0,1,5.0,Relatively New,610.0,0,0,0,1,0,2,74
house,independent,sector 46,3.55,24499.65493443754,5.0,4.0,3+,3.0,Moderately Old,1449.0,0,1,0,0,0,2,73
house,bhim garh kheri,sector 3,0.75,57692.307692307695,4.0,2.0,2,2.0,Old Property,130.0,0,0,0,0,0,0,16
flat,jmd gardens,sector 33,3.25,6758.161779995841,4.0,4.0,3+,17.0,Old Property,4809.0,0,1,0,0,0,2,130
flat,shapoorji pallonji joyville gurugram,sector 102,2.04,12408.759124087592,3.0,3.0,3+,1.0,Relatively New,1644.0,0,0,0,0,0,0,72
flat,ansal housing highland park,sector 103,0.88,7142.857142857143,2.0,2.0,3,3.0,New Property,1232.0,0,0,0,0,0,0,52
flat,dlf new town heights,sector 91,2.0,8103.727714748785,4.0,4.0,3+,16.0,Moderately Old,2468.0,1,1,0,1,0,0,65
flat,dlf regal gardens,sector 90,1.29,8376.623376623376,3.0,3.0,3,7.0,Relatively New,1540.0,1,0,0,0,0,0,174
flat,mapsko mount ville,sector 79,1.2,8902.077151335312,3.0,3.0,3,24.0,Relatively New,1348.0,0,0,0,0,0,2,8
flat,experion the heartsong,sector 108,0.9,7751.937984496124,2.0,3.0,3,7.0,Relatively New,1161.0,0,1,0,0,1,0,72
flat,antriksh heights,sector 84,0.94,7692.307692307692,3.0,2.0,3+,10.0,New Property,1222.0,1,0,0,0,0,2,89
flat,tulip violet,sector 69,1.4,10057.471264367816,3.0,3.0,1,12.0,Relatively New,1392.0,0,0,0,0,0,2,157
flat,shri banke bihari society,sector 56,1.37,9448.275862068967,3.0,3.0,3+,2.0,Old Property,1450.0,0,0,0,0,1,0,174
flat,tulip ivory,sector 70,2.35,8811.398575178102,4.0,4.0,3+,8.0,Moderately Old,2667.0,0,1,0,0,0,0,108
flat,kanchanjanga tower,sector 56,1.45,8435.136707388016,3.0,3.0,3+,2.0,Moderately Old,1719.0,0,0,0,0,0,2,126
flat,dlf the ultima,sector 81,2.45,13611.111111111111,3.0,3.0,2,9.0,Relatively New,1800.0,0,1,0,0,0,2,174
flat,dhoot time residency,sector 63,2.2,14157.014157014157,3.0,4.0,3+,8.0,Moderately Old,1554.0,1,0,0,0,0,2,61
flat,ireo victory valley,sector 67,4.55,16060.713025061772,4.0,4.0,3+,19.0,Relatively New,2833.0,0,1,0,0,0,2,156
flat,ashiana anmol,sohna road,0.88,8661.417322834646,2.0,2.0,2,13.0,Relatively New,1016.0,0,0,0,0,0,1,127
flat,dlf the skycourt,sector 86,1.5,8726.003490401396,3.0,3.0,1,16.0,Relatively New,1719.0,0,0,0,0,1,0,49
flat,dlf new town heights,sector 90,1.42,6638.616175783076,4.0,4.0,3+,8.0,Moderately Old,2139.0,0,1,1,0,0,0,31
flat,the close north,sector 50,3.0,12728.044123886297,3.0,3.0,3+,14.0,Old Property,2357.0,0,1,0,0,0,2,121
flat,dlf the ultima,sector 81,2.4,12611.665790856543,3.0,4.0,3+,19.0,Relatively New,1903.0,0,1,0,0,0,1,174
flat,m3m sierra 68,sector 68,1.2,12219.959266802443,2.0,2.0,3,1.0,Relatively New,982.0,0,0,0,0,0,1,76
house,independent,sector 39,15.0,33333.333333333336,5.0,5.0,3+,4.0,Moderately Old,4500.0,0,1,0,0,0,2,27
flat,shapoorji pallonji joyville gurugram,sector 102,1.95,12066.831683168317,3.0,3.0,3,6.0,New Property,1616.0,0,0,0,1,0,2,174
flat,spaze privy,sector 72,1.9,10632.344711807498,3.0,3.0,3,10.0,Moderately Old,1787.0,0,1,0,0,0,2,31
house,independent,sector 7,0.95,21111.11111111111,2.0,1.0,1,3.0,New Property,450.0,0,0,0,0,0,0,15
flat,rof ananda,sector 95,0.32,5245.901639344263,2.0,2.0,1,9.0,Relatively New,610.0,0,0,0,1,0,2,71
house,independent,sector 21,1.6,133333.33333333334,5.0,5.0,2,3.0,Relatively New,120.0,0,0,0,0,0,0,0
house,vipul tatvam villa,sector 48,8.5,26234.567901234568,4.0,4.0,2,2.0,Moderately Old,3240.0,0,1,1,1,0,0,88
house,independent,sector 43,9.5,42222.22222222222,5.0,5.0,3+,2.0,Relatively New,2250.0,0,1,0,1,0,2,88
house,dlf city plots,sector 26,17.3,38737.124944021496,6.0,7.0,3+,3.0,New Property,4466.0,1,1,1,1,0,2,124
flat,indiabulls enigma,sector 110,3.49,11342.216444588885,4.0,5.0,3,7.0,Relatively New,3077.0,0,1,0,0,0,0,165
flat,birla navya,sector 63a,2.1,15000.0,2.0,2.0,2,2.0,Under Construction,1400.0,0,0,0,0,0,0,38
flat,tulip violet,sector 69,1.28,8963.58543417367,3.0,3.0,2,12.0,Relatively New,1428.0,0,0,0,1,0,2,49
flat,godrej oasis,sector 88a,1.4,8363.201911589009,3.0,3.0,3+,4.0,Relatively New,1674.0,0,0,0,0,0,2,38
flat,signature global solera,sector 107,0.28,5156.537753222837,2.0,2.0,2,11.0,Relatively New,543.0,0,0,0,0,0,0,29
flat,dlf the ultima,sector 81,3.5,13581.684128831976,4.0,5.0,3+,7.0,Relatively New,2577.0,0,1,0,0,0,1,174
flat,bptp terra,sector 37d,1.45,8846.857840146431,3.0,3.0,3,9.0,Relatively New,1639.0,0,0,0,0,0,0,107
flat,ansal heights 86,sector 86,1.25,8175.277959450621,3.0,2.0,1,2.0,New Property,1529.0,0,0,0,0,0,0,100
flat,godrej oasis,sector 88a,1.15,95833.33333333333,2.0,2.0,1,12.0,New Property,120.0,1,0,0,0,0,0,79
flat,shree vardhman flora,sector 90,0.85,5062.537224538416,3.0,4.0,3,3.0,Relatively New,1679.0,0,1,1,0,0,0,110
house,international city by sobha phase 1,sector 109,6.0,24691.35802469136,4.0,5.0,3+,2.0,Relatively New,2430.0,0,1,0,0,0,2,96
flat,ashok vihar phase 2,sector 3 phase 2,0.28,4666.666666666668,2.0,2.0,1,3.0,Relatively New,600.0,0,0,0,0,0,0,64
house,independent,sector 25,4.35,32222.222222222223,5.0,4.0,3,3.0,Old Property,1350.0,0,1,0,0,0,0,49
flat,apex our homes,sector 37c,0.38,4108.108108108108,2.0,2.0,1,9.0,Relatively New,925.0,0,0,0,0,0,0,65
flat,chd avenue,sector 71,0.79,7287.822878228782,2.0,2.0,2,8.0,Relatively New,1084.0,0,0,0,0,1,0,0
flat,m3m skywalk,sector 74,1.5,9640.102827763496,2.0,2.0,1,8.0,New Property,1556.0,0,0,0,0,0,0,16
house,unitech uniworld resorts,sector 33,11.75,23239.71518987342,5.0,7.0,3+,3.0,Relatively New,5056.0,0,1,0,0,0,0,80
house,independent,sector 108,1.34,5000.0,1.0,1.0,0,1.0,Relatively New,2680.0,0,0,0,0,0,0,0
flat,rose apartment,sector 28,3.0,11583.011583011583,3.0,5.0,3+,8.0,Old Property,2590.0,0,0,0,0,0,0,0
flat,ats tourmaline,sector 109,1.5,10231.923601637107,3.0,3.0,3+,7.0,Relatively New,1466.0,0,0,0,0,0,0,165
flat,godrej nature plus,sector 33,1.9,8866.075594960335,3.0,3.0,3+,14.0,New Property,2143.0,0,1,0,0,0,0,96
flat,raheja teachers apartments,sector 31,1.2,8275.862068965518,3.0,2.0,2,1.0,Moderately Old,1450.0,0,0,0,0,1,1,105
flat,avl 36 gurgaon,sector 36a,0.4,9174.311926605504,1.0,1.0,1,4.0,Relatively New,436.0,0,0,0,0,0,0,35
flat,sobha city,sector 108,3.25,15685.328185328186,3.0,3.0,3,12.0,Relatively New,2072.0,0,0,0,0,0,0,99
flat,ashiana anmol,sector 33,1.1,8627.450980392157,2.0,2.0,2,4.0,Under Construction,1275.0,0,0,0,0,0,0,0
house,independent,sector 28,0.7,8101.851851851852,4.0,2.0,0,2.0,Old Property,864.0,0,0,0,0,0,0,7
flat,tata primanti,sector 72,3.5,13333.333333333334,4.0,5.0,3+,16.0,Relatively New,2625.0,0,1,0,0,1,0,31
house,independent,sector 13,1.5,11538.461538461539,10.0,7.0,3,4.0,Moderately Old,1300.0,0,0,0,0,0,0,0
flat,vatika the seven lamps,sector 82,0.86,6646.058732612056,2.0,2.0,2,12.0,Relatively New,1294.0,1,0,0,0,0,2,135
house,jacob pura,sector 12,0.35,9722.222222222223,2.0,1.0,0,2.0,Old Property,360.0,0,0,0,0,0,0,0
house,unitech espace,sector 50,11.5,35493.82716049383,5.0,6.0,0,1.0,Moderately Old,3240.0,0,0,0,0,0,0,0
flat,capital residences 360,sector 70a,1.69,8894.736842105263,3.0,3.0,3+,8.0,New Property,1900.0,0,1,0,0,0,0,165
flat,mariners home,sector 56,2.11,9377.777777777777,3.0,2.0,3,4.0,Relatively New,2250.0,0,0,0,0,1,2,126
flat,signature global orchard avenue,sector 93,0.85,14237.85594639866,2.0,2.0,0,10.0,Relatively New,597.0,0,0,0,0,0,0,0
flat,ats tourmaline,sector 109,1.72,9571.508069003896,3.0,4.0,3+,7.0,Relatively New,1797.0,0,1,0,0,0,0,167
house,independent,sector 7,0.27,12000.0,2.0,2.0,1,2.0,Moderately Old,225.0,0,0,0,0,0,0,12
flat,emaar gurgaon greens,sector 102,1.35,10266.15969581749,3.0,3.0,3,5.0,Relatively New,1315.0,0,1,0,0,0,0,119
flat,godrej air,sector 85,1.3,11504.424778761062,2.0,2.0,3,30.0,Under Construction,1130.0,0,0,0,0,0,0,111
flat,shapoorji pallonji joyville gurugram,sector 102,2.0,11933.174224343675,3.0,3.0,3,9.0,Relatively New,1676.0,0,0,0,0,0,0,49
flat,ss,sector 85,1.19,7125.748502994012,2.0,2.0,3,11.0,Relatively New,1670.0,0,0,0,0,0,0,49
flat,pyramid elite,sector 86,0.46,71.20632807541679,2.0,2.0,1,0.0,Under Construction,64601.0,0,0,0,0,0,0,15
flat,gls arawali homes,sohna road,0.28,4761.904761904762,2.0,2.0,2,12.0,New Property,588.0,0,0,0,0,0,0,0
flat,godrej oasis,sector 88a,2.65,16750.94816687737,3.0,3.0,3+,10.0,New Property,1582.0,0,0,0,0,0,0,110
flat,m3m woodshire,sector 107,1.8,9798.58464888405,3.0,4.0,3+,2.0,Relatively New,1837.0,0,1,0,0,0,0,129
flat,kendriya vihar,sector 56,0.65,7747.3182359952325,1.0,1.0,1,0.0,Moderately Old,839.0,0,0,0,0,0,0,143
flat,spaze privvy the address,sector 93,1.25,5938.242280285036,4.0,4.0,3,16.0,Relatively New,2105.0,0,0,0,0,0,0,0
flat,ats triumph,sector 104,1.95,7665.094339622641,3.0,3.0,3+,3.0,New Property,2544.0,0,1,0,0,0,0,69
flat,adani oyster greens,sector 102,1.9,9051.929490233444,3.0,3.0,3+,9.0,Relatively New,2099.0,1,0,1,1,0,0,0
flat,imperia the esfera,sector 37c,0.86,5398.618957940992,3.0,3.0,2,0.0,New Property,1593.0,0,0,0,0,1,0,35
flat,emaar mgf emerald floors premier,sector 65,2.25,14062.5,3.0,3.0,3,3.0,Relatively New,1600.0,1,1,0,0,0,2,49
flat,sare crescent parc royal greens phase 1,sector 92,0.95,5532.90623179965,4.0,5.0,3+,4.0,Moderately Old,1717.0,0,1,0,0,0,0,37
house,emaar mgf marbella,sector 66,12.0,38095.23809523809,5.0,6.0,3+,3.0,Relatively New,3150.0,0,1,1,0,0,2,153
flat,sidhartha ncr one phase,sector 95,0.43,3307.6923076923076,2.0,2.0,2,6.0,Relatively New,1300.0,0,0,0,0,0,0,120
flat,mahindra luminare,sector 59,5.8,17256.76881880393,3.0,4.0,3,16.0,New Property,3361.0,0,1,0,0,0,2,49
flat,dlf new town heights,sector 90,1.8,7293.354943273906,4.0,4.0,3+,23.0,Moderately Old,2468.0,0,0,0,0,0,0,67
flat,aipl the peaceful homes,sector 70a,1.6,11299.435028248588,2.0,2.0,2,22.0,Moderately Old,1416.0,0,0,0,0,0,0,86
flat,smart world orchard,sector 61,2.5,16139.444803098773,3.0,3.0,1,1.0,Under Construction,1549.0,0,0,0,0,0,0,61
flat,smriti apartment,sector 56,0.52,10947.368421052632,1.0,1.0,1,1.0,Old Property,475.0,0,0,0,0,0,0,34
flat,raheja vedaanta,sector 108,1.0,4854.368932038835,2.0,2.0,2,0.0,Relatively New,2060.0,0,0,0,0,0,0,0
flat,alpha corp gurgaonone,sector 84,1.2,10443.864229765013,2.0,2.0,1,6.0,Relatively New,1149.0,0,0,0,0,0,0,13
flat,shapoorji pallonji joyville gurugram,sector 102,0.97,11714.975845410629,2.0,2.0,2,12.0,Relatively New,828.0,0,0,0,0,0,0,100
house,independent,sector 13,4.5,9090.90909090909,4.0,5.0,2,2.0,Old Property,4950.0,0,0,0,0,0,0,0
house,independent,sector 9,3.4,12937.595129375952,9.0,9.0,3,3.0,Moderately Old,2628.0,0,0,0,0,0,2,61
flat,m3m woodshire,sector 107,0.98,7650.273224043716,2.0,2.0,3,7.0,Relatively New,1281.0,1,0,0,0,0,2,174
flat,tata primanti,sector 72,4.0,14809.32987782303,4.0,5.0,3+,22.0,Relatively New,2701.0,0,1,0,0,0,2,174
house,independent,sector 3 phase 3 extension,0.5,11111.111111111111,5.0,3.0,3,3.0,Moderately Old,450.0,0,0,0,0,0,0,0
flat,avl 36 gurgaon,sector 36a,0.75,8761.682242990653,2.0,2.0,2,5.0,Relatively New,856.0,0,0,0,0,0,0,26
flat,godrej,sector 79,1.3,9135.628952916373,2.0,2.0,3,3.0,New Property,1423.0,1,0,0,0,0,0,49
flat,godrej oasis,sector 88a,1.5,7295.719844357976,3.0,3.0,2,3.0,Relatively New,2056.0,0,0,0,0,0,0,47
flat,conscient heritage max,sector 102,2.0,10526.315789473685,3.0,4.0,3+,13.0,Relatively New,1900.0,1,1,0,0,0,2,174
flat,bestech park view residency,sector 2,1.26,8898.305084745763,2.0,2.0,3,7.0,Moderately Old,1416.0,1,0,0,0,0,0,84
flat,green court,sector 90,0.5,7692.307692307692,2.0,2.0,1,8.0,New Property,650.0,0,0,0,0,0,0,42
flat,hcbs sports ville,sohna road,0.32,4301.070829002155,2.0,2.0,1,3.0,Relatively New,744.000768,0,0,0,0,0,0,109
house,housing board colony,sector 28,2.1,210000.0,8.0,8.0,3+,4.0,Moderately Old,100.0,0,0,0,0,1,2,38
flat,smriti apartment,sector 56,0.6,11049.723756906078,1.0,1.0,1,2.0,Moderately Old,543.0,0,0,0,0,0,0,49
flat,emaar mgf emerald floors premier,sector 65,2.8,16969.696969696968,3.0,3.0,2,3.0,Relatively New,1650.0,0,1,0,0,0,0,105
flat,bptp terra,sector 37d,1.71,7804.655408489274,3.0,3.0,3+,7.0,Relatively New,2191.0,1,0,0,0,0,0,38
house,independent,sector 105,0.38,67857.14285714286,2.0,2.0,2,1.0,Moderately Old,56.0,0,0,0,0,0,0,0
house,independent,sector 13,2.25,56250.0,10.0,10.0,2,1.0,Old Property,400.0,0,0,0,0,0,0,0
flat,vatika india next,sector 82,0.8,5784.526391901663,2.0,2.0,3,9.0,Relatively New,1383.0,0,0,0,0,0,0,0
house,ansals florence villa,sector 57,3.65,10579.710144927536,6.0,6.0,2,3.0,Moderately Old,3450.0,1,1,1,1,0,1,152
flat,vatika lifestyle homes,sector 83,1.15,7241.813602015113,3.0,2.0,3,15.0,Relatively New,1588.0,0,0,0,0,0,0,37
house,ansals palam vihar,sector 2,5.0,12500.0,6.0,4.0,0,3.0,Moderately Old,4000.0,0,0,0,0,0,0,0
flat,emaar imperial gardens,sector 102,2.05,9111.111111111111,3.0,4.0,3+,14.0,Relatively New,2250.0,0,1,0,0,0,0,116
flat,sare homes,sector 92,0.65,4129.606099110546,3.0,3.0,2,3.0,Relatively New,1574.0,0,0,0,0,0,0,6
flat,signature global city,sector 37d,1.0,8000.0,3.0,3.0,3,4.0,Under Construction,1250.0,0,0,0,0,0,0,49
flat,ramprastha the edge towers,sector 37d,0.98,5850.746268656716,3.0,3.0,3+,5.0,Relatively New,1675.0,0,0,0,1,0,0,174
flat,microtek greenburg,sector 86,1.93,9332.688588007737,3.0,4.0,3,12.0,Relatively New,2068.0,0,1,0,0,0,0,72
flat,unitech sunbreeze,sector 69,0.75,7568.113017154389,2.0,2.0,2,4.0,Under Construction,991.0,0,0,0,0,0,0,0
flat,hcbs sports ville,sohna road,0.28,3768.5060565275917,2.0,2.0,1,11.0,Relatively New,743.0,0,0,0,0,0,0,38
flat,corona gracieux,sector 76,1.46,6088.4070058381985,4.0,6.0,3+,8.0,New Property,2398.0,0,1,0,0,0,0,58
flat,dlf the ultima,sector 81,2.5,11737.089201877934,3.0,3.0,2,4.0,Relatively New,2130.0,0,1,0,0,0,1,82
flat,ambience lagoon,sector 24,4.25,13277.100905966885,3.0,4.0,3+,3.0,Old Property,3201.0,0,1,0,1,0,2,143
flat,mapsko casa bella,sector 82,1.75,6903.353057199211,4.0,5.0,3+,1.0,Relatively New,2535.0,0,0,0,0,0,0,54
flat,south city 1 floors,sector 41,3.4,11724.137931034482,4.0,4.0,3,0.0,Old Property,2900.0,0,0,0,0,0,0,0
flat,umang monsoon breeze,sector 78,0.7,5718.954248366013,2.0,2.0,2,5.0,Moderately Old,1224.0,0,0,0,0,0,0,0
flat,tulip violet,sector 69,2.0,9149.130832570905,4.0,4.0,1,12.0,Relatively New,2186.0,0,0,0,0,0,0,79
flat,sare green parc phase 3,sector 92,0.75,5778.120184899846,3.0,2.0,2,3.0,New Property,1298.0,0,0,0,0,0,0,121
house,rwa sector 46,sector 46,3.5,21604.938271604937,4.0,4.0,2,2.0,Relatively New,1620.0,0,0,0,1,0,2,30
flat,the close north,sector 50,2.35,12051.28205128205,3.0,3.0,3+,8.0,Moderately Old,1950.0,0,0,0,0,0,2,165
flat,maruti vihar colony,sector 28,0.95,7996.632996632997,2.0,1.0,1,1.0,Old Property,1188.0,0,0,0,0,0,0,59
flat,palam vihar society,sector 2,0.4,8888.888888888889,1.0,1.0,1,5.0,Moderately Old,450.0,0,0,0,0,0,2,39
house,independent,sector 3 phase 2,0.4,8000.0,2.0,1.0,0,1.0,Relatively New,500.0,0,0,0,0,0,0,0
flat,la vida by tata housing,sector 113,2.78,10696.421700654097,3.0,3.0,3,3.0,New Property,2599.0,1,1,0,0,0,0,174
flat,emaar mgf emerald floors premier,sector 65,2.35,15740.120562625587,3.0,3.0,3,2.0,Relatively New,1493.0,1,1,0,0,0,2,168
flat,umang monsoon breeze,sector 78,0.8,5434.782608695652,3.0,2.0,2,7.0,Moderately Old,1472.0,0,0,0,1,0,0,102
house,emaar mgf marbella,sector 66,8.7,38666.666666666664,4.0,5.0,2,3.0,New Property,2250.0,1,1,0,0,0,0,144
flat,shapoorji pallonji joyville gurugram,sector 102,0.95,10382.513661202185,2.0,2.0,2,14.0,Relatively New,915.0,0,0,0,0,0,0,0
